corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
8005;66644;BIOTECNOLOGIE VIRALI E MICROBICHE (2);;modulo;32637;Brandimarti Renato;Italiano;;386575;366447;366447;
8005;66645;MICROBIOLOGIA MEDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366449;;31620;Gallinella Giorgio;Italiano;;366449;0;366449;
8005;66647;CHIMICA FARMACEUTICA E TECNOLOGIE PER LA PROTEOMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366450;;15947;Recanatini Maurizio;Italiano;;366450;0;366450;
8005;66647;CHIMICA FARMACEUTICA E TECNOLOGIE PER LA PROTEOMICA (1);;modulo;36867;Bartolini Manuela;;;386576;366450;366450;
8005;66647;CHIMICA FARMACEUTICA E TECNOLOGIE PER LA PROTEOMICA (2);;modulo;15947;Recanatini Maurizio;Italiano;;386577;366450;366450;
8005;61682;DIAGNOSTICA MOLECOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366463;;30523;D'Errico Antonietta;Italiano;;366463;0;366463;
8005;66654;BIOTECNOLOGIE AGROAMBIENTALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366464;;13956;Sgorbati Barbara;Italiano;;366464;0;366464;
8005;66654;BIOTECNOLOGIE AGROAMBIENTALI (1);;modulo;13956;Sgorbati Barbara;Italiano;;386580;366464;366464;
8005;66654;BIOTECNOLOGIE AGROAMBIENTALI (2);;modulo;16018;Rubies Autonell Concepcion;;;386581;366464;366464;
8005;66656;BIOTECNOLOGIE IN VITRO DEI TESSUTI UMANI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366466;;22553;Bonsi Laura;Italiano;;366466;0;366466;
8005;66657;BIOTECNOLOGIE DELLA PRODUZIONE ANIMALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366467;;32412;Fontanesi Luca;Italiano;;366467;0;366467;
8005;12942;FISIOLOGIA MOLECOLARE DELLE PIANTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/369489;;39294;Sparla Francesca;Italiano;;369489;0;369489;
8005;78783;BIODIVERSITA' ED EVOLUZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402294;;30589;Trost Paolo Bernardo;Italiano;;402294;0;402294;
8005;78783;BIODIVERSITA' ED EVOLUZIONE (1);;modulo;24227;Falconi Rosanna;;;402303;402294;402294;
8005;78783;BIODIVERSITA' ED EVOLUZIONE (2);;modulo;30589;Trost Paolo Bernardo;Italiano;;402304;402294;402294;
8005;78785;MATEMATICA E INFORMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402296;;14293;Desalvo Fausto;Italiano;;402296;0;402296;
8005;78785;MATEMATICA E INFORMATICA (1);;modulo;14293;Desalvo Fausto;Italiano;;402305;402296;402296;
8005;78785;MATEMATICA E INFORMATICA (2);;modulo;32041;Brini Francesca;;;402306;402296;402296;
8005;78785;MATEMATICA E INFORMATICA (3);;modulo;50111;Bresolin Davide;;;402307;402296;402296;
8005;78785;MATEMATICA E INFORMATICA (4);;modulo;41449;Di Iorio Angelo;;;403542;402296;402296;
8005;78788;GENOMICA E MEDICINA PERSONALIZZATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402299;;51132;Ferr?¿ Fabrizio;Italiano;;402299;0;402299;
8005;72822;RIDUZIONE MEMBRI SENATO ACCADEMICO O CONSIGLIO DI AMMINISTRAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/420893;;14227;Zannoni Davide;;;420893;0;420893;
8012;54576;CITOLOGIA E ISTOLOGIA;;;;;;;324243;0;324243;
8012;451;GENETICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324287;;30323;Gargiulo Giuseppe;Italiano;;324287;0;324287;
8012;443;FISIOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324294;;24181;Virgili Marco;Italiano;;324294;0;324294;
8012;61;BIOCHIMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324297;;15968;Rugolo Michela;Italiano;;324297;0;324297;
8012;61;BIOCHIMICA (1);;modulo;15968;Rugolo Michela;Italiano;;377814;324297;324297;
8012;61;BIOCHIMICA (2);;modulo;31027;Turina Maria Paola;;;377815;324297;324297;
8012;248;ECOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324369;;39448;Goffredo Stefano;Italiano;;324369;0;324369;
8012;498;IGIENE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324460;;39305;Cristino Sandra;Italiano;;324460;0;324460;
8012;8632;ECOLOGIA UMANA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324510;;15005;Pettener Davide;Italiano;;324510;0;324510;324510
8012;58157;ABILITA' INFORMATICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328022;;35695;Martini Simone;Italiano;;328022;0;328022;
8012;58157;ABILITA' INFORMATICHE (1);;modulo;35695;Martini Simone;Italiano;;338772;328022;328022;
8012;58157;ABILITA' INFORMATICHE (2);;modulo;35695;Martini Simone;;;338773;328022;328022;
8012;26338;IDONEITA' LINGUA INGLESE B - 1;;;;;;;328053;0;328053;370034
8012;13395;BOTANICA EVOLUZIONISTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349855;;16846;Conte Lucia;Italiano;;349855;0;349855;
8012;37637;ZOOLOGIA EVOLUZIONISTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349857;;47345;Plazzi Federico;Italiano;;349857;0;349857;
8012;7970;ZOOLOGIA DEI VERTEBRATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349877;;24227;Falconi Rosanna;Italiano;;349877;0;349877;
8012;66955;ZOOLOGIA;;;;;;;367372;0;367372;
8012;66907;CHIMICA GENERALE;;;;;;;367403;0;367403;
8012;66907;CHIMICA GENERALE (A-L) (1);;modulo;15279;Sabatino Piera;Italiano;;367423;367422;367403;
8012;66907;CHIMICA GENERALE (A-L) (2);;modulo;36742;Soavi Francesca;;;367424;367422;367403;
8012;66907;CHIMICA GENERALE (M-Z) (1);;modulo;32589;Panzavolta Silvia;Italiano;;416506;367425;367403;
8012;66907;CHIMICA GENERALE (M-Z) (2);;modulo;39870;Maini Lucia;;;416507;367425;367403;
8012;66979;FONDAMENTI DI MATEMATICA, PROBABILITA' E STATISTICA;;;;;;;367520;0;367520;
8012;66979;FONDAMENTI DI MATEMATICA, PROBABILITA' E STATISTICA (A-L) (1);;modulo;30244;Degli Esposti Mirko;Italiano;;386935;386897;367520;386935
8012;66979;FONDAMENTI DI MATEMATICA, PROBABILITA' E STATISTICA (A-L) (2);;modulo;43060;Cristadoro Giampaolo;;;386936;386897;367520;386936
8012;66979;FONDAMENTI DI MATEMATICA, PROBABILITA' E STATISTICA (M-Z) (1);;modulo;30244;Degli Esposti Mirko;Italiano;;386938;386898;367520;386935
8012;66979;FONDAMENTI DI MATEMATICA, PROBABILITA' E STATISTICA (M-Z) (2);;modulo;43060;Cristadoro Giampaolo;;;386939;386898;367520;386936
8012;66989;BIOLOGIA E DIVERSITA' VEGETALE;;;;;;;367541;0;367541;
8012;66989;BIOLOGIA E DIVERSITA' VEGETALE (A-L) (1);;modulo;16870;Biondi Stefania;Italiano;;367548;367547;367541;
8012;66989;BIOLOGIA E DIVERSITA' VEGETALE (A-L) (2);;modulo;42021;Podda Licia;;;367549;367547;367541;367549
8012;66989;BIOLOGIA E DIVERSITA' VEGETALE (M-Z) (1);;modulo;30835;Del Duca Stefano;Italiano;;367551;367550;367541;
8012;66989;BIOLOGIA E DIVERSITA' VEGETALE (M-Z) (2);;modulo;42021;Podda Licia;;;367552;367550;367541;367549
8012;66992;CHIMICA ORGANICA;;;;;;;367554;0;367554;
8012;66992;CHIMICA ORGANICA (A-L) (1);;modulo;30752;Cozzi Pier Giorgio;Italiano;;399191;367556;367554;
8012;66992;CHIMICA ORGANICA (A-L) (2);;modulo;39533;Amorati Riccardo;;;399192;367556;367554;
8012;66992;CHIMICA ORGANICA (M-Z) (1);;modulo;16847;Tomasini Claudia;Italiano;;367558;367557;367554;
8012;66992;CHIMICA ORGANICA (M-Z) (2);;modulo;39533;Amorati Riccardo;;;367559;367557;367554;
8012;66993;FISICA;;;;;;;367564;0;367564;
8012;66993;FISICA (A-L) (1);;modulo;23249;Venturoli Giovanni;Italiano;;367575;367574;367564;
8012;66993;FISICA (A-L) (2);;modulo;45711;Marulli Federico;;;367576;367574;367564;
8012;66993;FISICA (A-L) (3);;modulo;45711;Marulli Federico;;;367577;367574;367564;
8012;66993;FISICA (M-Z) (1);;modulo;39297;Braibant Sylvie;Italiano;;367579;367578;367564;
8012;66993;FISICA (M-Z) (2);;modulo;41872;Bonacorsi Daniele;;;367580;367578;367564;
8012;66993;FISICA (M-Z) (3);;modulo;38506;Vignali Cristian;;;367581;367578;367564;
8012;67002;ANATOMIA COMPARATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367623;;30231;Lazzari Maurizio;Italiano;;367623;0;367623;
8012;67004;BIOLOGIA MOLECOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367639;;31839;Scarlato Vincenzo;Italiano;;367639;0;367639;
8012;67004;BIOLOGIA MOLECOLARE (1);;modulo;31839;Scarlato Vincenzo;Italiano;;376674;367639;367639;
8012;67004;BIOLOGIA MOLECOLARE (2);;modulo;31771;Ambrosetti Davide Carlo;;;376675;367639;367639;
8012;67006;MICROBIOLOGIA E VIROLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367640;;14227;Zannoni Davide;Italiano;;367640;0;367640;
8012;67006;MICROBIOLOGIA E VIROLOGIA GENERALE (1);;modulo;14227;Zannoni Davide;Italiano;;376676;367640;367640;
8012;67006;MICROBIOLOGIA E VIROLOGIA GENERALE (2);;modulo;24445;Avitabile Elisa;;;376677;367640;367640;
8012;67006;MICROBIOLOGIA E VIROLOGIA GENERALE (3);;modulo;32425;Fedi Stefano;;;376678;367640;367640;
8012;67008;ANATOMIA UMANA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367657;;42316;Fiume Roberta;Italiano;;367657;0;367657;
8012;67017;BIOCHIMICA CELLULARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367687;;31748;Ghelli Anna Maria;Italiano;;367687;0;367687;
8012;67020;BIOLOGIA UMANA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367690;;23955;Luiselli Donata;Italiano;;367690;0;367690;
8012;67022;FARMACOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367692;;24254;Paolini Moreno;Inglese;;367692;0;367692;
8012;66619;GENETICA MOLECOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367698;;31895;Perini Giovanni;Italiano;;367698;0;367698;
8012;67025;METODI MOLECOLARI IN SISTEMATICA ANIMALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367700;;15916;Mantovani Barbara;Italiano;;367700;0;367700;
8012;67120;PIANTE, ALIMENTAZIONE E AMBIENTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/368271;;30835;Del Duca Stefano;Italiano;;368271;0;368271;
8012;68586;FILOSOFIA DELLA SCIENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373944;;14776;Matteuzzi Maurizio;Italiano;;373944;0;373944;
8012;69576;PRODUTTIVITA' PRIMARIA E SVILUPPO SOSTENIBILE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376679;;46020;Zaffagnini Mirko;Italiano;;376679;0;376679;
8012;69577;PRINCIPI DI CONSERVAZIONE BIOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376680;;51133;Chiarucci Alessandro;Italiano;;376680;0;376680;
8012;70136;IGIENE AMBIENTALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378019;;34121;Colacci Annamaria;Italiano;;378019;0;378019;
8012;61431;QUALITA' E SICUREZZA IN LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385147;;42132;Bucci Maria Antonietta;Italiano;;385147;0;385147;
8012;61431;QUALITA' E SICUREZZA IN LABORATORIO (1);;modulo;42132;Bucci Maria Antonietta;Italiano;;385148;385147;385147;
8012;61431;QUALITA' E SICUREZZA IN LABORATORIO (2);;modulo;47721;Horn Wolfango;;;385149;385147;385147;
8012;61431;QUALITA' E SICUREZZA IN LABORATORIO (3);;modulo;48067;Pel?á Maddalena;;;385150;385147;385147;
8012;445;FISIOLOGIA VEGETALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385151;;30589;Trost Paolo Bernardo;Italiano;;385151;0;385151;
8012;72830;ZOOLOGIA MARINA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385152;;30350;Vallisneri Maria;Italiano;;385152;0;385152;
8012;72831;AMBIENTE MARINO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385153;;31831;Abbiati Marco;Italiano;;385153;0;385153;
8012;72831;AMBIENTE MARINO (1);;modulo;31831;Abbiati Marco;Italiano;;385780;385153;385153;
8012;72831;AMBIENTE MARINO (2);;modulo;43073;Gamberi Fabiano;;;385781;385153;385153;
8012;72832;FISIOLOGIA UMANA CON ELEMENTI DI FISIOPATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385154;;24361;Guarnieri Tiziana;Italiano;;385154;0;385154;
8012;72834;IMMUNOLOGIA E PATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385156;;30278;Farabegoli Fulvia;Italiano;;385156;0;385156;
8021;7936;NEUROBIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322718;;39894;Monti Barbara;Italiano;;322718;0;322718;322718
8021;26912;ATTIVITA' PRATICA DI LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323603;;15968;Rugolo Michela;Italiano;;323603;0;323603;
8021;65820;MICROBIOLOGIA E VIROLOGIA MOLECOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364221;;32637;Brandimarti Renato;Italiano;;364221;0;364221;
8021;65820;MICROBIOLOGIA E VIROLOGIA MOLECOLARE (1);;modulo;46024;Cappelletti Martina;;;376165;364221;364221;
8021;65820;MICROBIOLOGIA E VIROLOGIA MOLECOLARE (2);;modulo;32637;Brandimarti Renato;Italiano;;376166;364221;364221;
8021;65822;EPIGENETICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364225;;31895;Perini Giovanni;Italiano;;364225;0;364225;
8021;26337;IDONEITA' LINGUA INGLESE B - 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364226;;;;;;364226;0;364226;370032
8021;65824;METODI SPETTROSCOPICI IN BIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364228;;23249;Venturoli Giovanni;Italiano;;364228;0;364228;364228
8021;65825;FISIOLOGIA MOLECOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364230;;39894;Monti Barbara;Italiano;;364230;0;364230;364230
8021;69341;BIOLOGIA MOLECOLARE DEI PROCARIOTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376168;;37633;Roncarati Davide;Italiano;;376168;0;376168;
8021;69348;METODI CHIMICO-MOLECOLARI PER LO STUDIO DELLE PROTEINE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376173;;40749;Zambelli Barbara;Italiano;;376173;0;376173;376173
8021;72568;BIOCHIMICA DELLA SEGNALAZIONE CELLULARE CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384347;;15968;Rugolo Michela;Italiano;;384347;0;384347;
8021;72569;BIOLOGIA MOLECOLARE DEGLI EUCARIOTI CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384349;;31771;Ambrosetti Davide Carlo;Italiano;;384349;0;384349;
8021;72570;BIOLOGIA E METODOLOGIE MORFOLOGICHE CELLULARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384351;;15906;Franceschini Valeria;Italiano;;384351;0;384351;
8021;72575;FISIOLOGIA DEGLI STRESS E DINAMICHE REDOX NELLE PIANTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384356;;30589;Trost Paolo Bernardo;Italiano;;384356;0;384356;
8021;72575;FISIOLOGIA DEGLI STRESS E DINAMICHE REDOX NELLE PIANTE (1);;modulo;30589;Trost Paolo Bernardo;Italiano;;384357;384356;384356;
8021;72575;FISIOLOGIA DEGLI STRESS E DINAMICHE REDOX NELLE PIANTE (2);;modulo;39294;Sparla Francesca;;;384358;384356;384356;
8021;18756;BIOLOGIA DELLO SVILUPPO DELLE PIANTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384359;;16870;Biondi Stefania;Italiano;;384359;0;384359;385214
8021;72576;CHIMICA FISICA PER BIOLOGIA CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384360;;45312;Rapino Stefania;Italiano;;384360;0;384360;
8021;72579;GENETICA MOLECOLARE DELLO SVILUPPO CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384363;;32582;Cavaliere Valeria;Italiano;;384363;0;384363;
8021;32492;ATTIVITA' PROPEDEUTICA ALLA PROVA FINALE;;;;;;;417520;0;417520;
8021;3033;TOSSICOLOGIA;;;;;;;424299;0;424299;
8022;7936;NEUROBIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/326031;;39894;Monti Barbara;Italiano;;326031;0;326031;322718
8022;46668;PEPTIDI ED ANALOGHI DI INTERESSE BIOLOGICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/326933;;31626;Gentilucci Luca;Italiano;;326933;0;326933;
8022;37416;PRODOTTI E PRODUZIONI NELL'INDUSTRIA CHIMICA/BIOTECNOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/350596;;15966;Zani Paolo;Italiano;;350596;0;350596;
8022;66364;NANOBIOTECNOLOGIE E APPLICAZIONI BIOCATALITICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/365541;;35840;Zuccheri Giampaolo;Italiano;;365541;0;365541;
8022;66364;NANOBIOTECNOLOGIE E APPLICAZIONI BIOCATALITICHE (1);;modulo;35840;Zuccheri Giampaolo;Italiano;;365542;365541;365541;
8022;66364;NANOBIOTECNOLOGIE E APPLICAZIONI BIOCATALITICHE (2);;modulo;32569;Tolomelli Alessandra;Italiano;;365543;365541;365541;
8022;66366;BIOINORGANICA, BIOELETTRONICA E BIOSENSORI CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/365548;;32586;Marcaccio Massimo;Italiano;;365548;0;365548;
8022;66366;BIOINORGANICA, BIOELETTRONICA E BIOSENSORI CON LABORATORIO (1);;modulo;40749;Zambelli Barbara;;;365549;365548;365548;
