corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
8204;34334;TIROCINIO IN PROPEDEUTICA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339969;modulo;35295;Nucci Cesare;Italiano;;339969;339967;339967;
8204;57172;ODONTOIATRIA PREVENTIVA E DI COMUNITA';http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339970;modulo;15930;Piana Gabriela;Italiano;;339970;339967;339967;
8204;34335;TIROCINIO IN ODONTOIATRIA PREVENTIVA E DI COMUNITA';http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339971;modulo;15930;Piana Gabriela;Italiano;;339971;339967;339967;
8204;34336;IGIENE DENTALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339972;modulo;38465;Gandolfi Maria Giovanna;Italiano;;339972;339967;339967;
8204;5181;FISIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339973;;13679;Bartesaghi Renata;Italiano;;339973;0;339973;
8204;5181;FISIOLOGIA (1);;modulo;13679;Bartesaghi Renata;Italiano;;402813;339973;339973;
8204;5181;FISIOLOGIA (2);;modulo;33774;Ciani Elisabetta;;;402814;339973;339973;
8204;14778;PATOLOGIA GENERALE (C.I.);;;;;;;339974;0;339974;
8204;768;PATOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339975;modulo;30901;Di Stefano Giuseppina;Italiano;;339975;339974;339974;
8204;34337;TIROCINIO IN PATOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339976;modulo;30901;Di Stefano Giuseppina;Italiano;;339976;339974;339974;
8204;34339;IGIENE MALATTIE INFETTIVE CUTANEE E VENEREE (C.I.);;;;;;;339983;0;339983;
8204;20135;IGIENE GENERALE ED APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339984;modulo;39683;Dallolio Laura;Italiano;;339984;339983;339983;
8204;20135;IGIENE GENERALE ED APPLICATA (1);;modulo;39683;Dallolio Laura;Italiano;;379340;339984;339983;379340
8204;20135;IGIENE GENERALE ED APPLICATA (2);;modulo;39789;Rini Maria Sofia;;;379341;339984;339983;
8204;20676;MALATTIE CUTANEE E VENEREE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339985;modulo;45878;Dika Emi;Italiano;;339985;339983;339983;
8204;671;MALATTIE INFETTIVE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339986;modulo;33658;Manfredi Roberto;Italiano;;339986;339983;339983;
8204;39993;MEDICINA DI LABORATORIO - (C.I.);;;;;;;339987;0;339987;
8204;20729;BIOCHIMICA CLINICA E BIOLOGIA MOLECOLARE CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339988;modulo;31754;Lodi Raffaele;Italiano;;339988;339987;339987;
8204;7732;PATOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339989;modulo;33327;Montanaro Lorenzo;Italiano;;339989;339987;339987;
8204;34338;TIROCINIO IN MICROBIOLOGIA E MICROBIOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362137;modulo;32892;Lazzarotto Tiziana;Italiano;;362137;339987;339987;
8204;14786;ANATOMIA PATOLOGICA (C.I.);;;;;;;340005;0;340005;
8204;31;ANATOMIA PATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340013;modulo;33441;Foschini Maria Pia;Italiano;;340013;340005;340005;
8204;31;ANATOMIA PATOLOGICA (1);;modulo;33441;Foschini Maria Pia;Italiano;;402004;340013;340005;
8204;31;ANATOMIA PATOLOGICA (2);;modulo;48273;Asioli Sofia;;;402005;340013;340005;
8204;34349;TIROCINIO IN ANATOMIA PATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340014;modulo;33441;Foschini Maria Pia;Italiano;;340014;340005;340005;
8204;34350;MATERIALI DENTARI E TECNOLOGIE PROTESICHE E DI LABORATORIO (C.I.);;;;;;;340016;0;340016;
8204;34351;TECNOLOGIE PROTESICHE E DI LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340019;modulo;35294;Monaco Carlo;Italiano;;340019;340016;340016;
8204;34352;TIROCINIO IN TECNOLOGIE PROTESICHE E DI LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340020;modulo;32603;Baldissara Paolo;Italiano;;340020;340016;340016;
8204;6707;MATERIALI DENTARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340022;modulo;32603;Baldissara Paolo;Italiano;;340022;340016;340016;
8204;34353;TIROCINIO IN MATERIALI DENTARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340023;modulo;32603;Baldissara Paolo;Italiano;;340023;340016;340016;
8204;34354;PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA (C.I.);;;;;;;340026;0;340026;
8204;6714;PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340029;modulo;31575;Montebugnoli Lucio;Italiano;;340029;340026;340026;
8204;34355;TIROCINIO IN PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340030;modulo;31575;Montebugnoli Lucio;Italiano;;340030;340026;340026;
8204;351;FARMACOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340031;;31838;De Ponti Fabrizio;Italiano;;340031;0;340031;
8204;351;FARMACOLOGIA (1);;modulo;31838;De Ponti Fabrizio;Italiano;;372235;340031;340031;
8204;351;FARMACOLOGIA (2);;modulo;911615;Gaiardi Margherita;;;372236;340031;340031;
8204;351;FARMACOLOGIA (3);;modulo;45499;Raschi Emanuel;;;394072;340031;340031;
8204;34356;SCIENZE MEDICHE (C.I.);;;;;;;340035;0;340035;
8204;9151;MEDICINA INTERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340036;modulo;32533;Barbara Giovanni;Italiano;;340036;340035;340035;
8204;9151;MEDICINA INTERNA (1);;modulo;32533;Barbara Giovanni;Italiano;;402007;340036;340035;
8204;9151;MEDICINA INTERNA (2);;modulo;32996;Muratori Luigi;;;402008;340036;340035;
8204;44933;TIROCINIO IN MEDICINA INTERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340037;modulo;32533;Barbara Giovanni;Italiano;;340037;340035;340035;
8204;44933;TIROCINIO IN MEDICINA INTERNA (1);;modulo;32533;Barbara Giovanni;Italiano;;402009;340037;340035;
8204;44933;TIROCINIO IN MEDICINA INTERNA (2);;modulo;32996;Muratori Luigi;;;402010;340037;340035;
8204;3780;MALATTIE DELL'APPARATO CARDIOVASCOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340038;modulo;37389;Gali?¿ Nazzareno;Italiano;;340038;340035;340035;
8204;34357;ANESTESIOLOGIA E TRATTAMENTO DELL'EMERGENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340039;modulo;15807;Melotti Rita Maria;Italiano;;340039;340035;340035;
8204;34358;TIROCINIO IN ANESTESIOLOGIA E TRATTAMENTO DELL'EMERGENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340040;modulo;15807;Melotti Rita Maria;Italiano;;340040;340035;340035;
8204;1594;CHIRURGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340041;modulo;24281;Casadei Riccardo;Italiano;;340041;340035;340035;
8204;34689;FARMACOLOGIA-FARMACI ANESTETICI I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340042;modulo;31838;De Ponti Fabrizio;Italiano;;340042;340035;340035;
8204;14787;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA (C.I.);;;;;;;340043;0;340043;
8204;20756;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340044;modulo;15933;Pisi Paolo;Italiano;;340044;340043;340043;340044
8204;34360;TIROCINIO IN DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340045;modulo;15933;Pisi Paolo;Italiano;;340045;340043;340043;
8204;39998;NEUROLOGIA, PSICHIATRIA E MEDICINA LEGALE (C.I.);;;;;;;340161;0;340161;
8204;3668;NEUROLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340162;modulo;31873;Plazzi Giuseppe;Italiano;;340162;340161;340161;
8204;867;PSICHIATRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340163;modulo;32566;Scudellari Paolo;Italiano;;340163;340161;340161;
8204;701;MEDICINA LEGALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362149;modulo;36540;Taroni Francesco;Italiano;;362149;340161;340161;
8204;701;MEDICINA LEGALE (1);;modulo;36540;Taroni Francesco;Italiano;;398305;362149;340161;
8204;701;MEDICINA LEGALE (2);;modulo;39887;Ingravallo Francesca;;;398306;362149;340161;
8204;34363;CHIRURGIA ORALE (C.I.);;;;;;;340164;0;340164;
8204;56201;CHIRURGIA ORALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340166;modulo;37229;Montevecchi Marco;Italiano;;340166;340164;340164;
8204;34364;TIROCINIO IN CHIRURGIA ORALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340167;modulo;31277;Pelliccioni Gian Andrea;Italiano;;340167;340164;340164;
8204;34365;ORTODONZIA E GNATOLOGIA (C.I.);;;;;;;340168;0;340168;
8204;34366;GNATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340169;modulo;35293;Chersoni Stefano;Italiano;;340169;340168;340168;
8204;34368;ORTODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340170;modulo;35296;Alessandri Bonetti Giulio;Italiano;;340170;340168;340168;
8204;34367;TIROCINIO IN GNATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340171;modulo;84558;Bortolotti Francesco;Italiano;;340171;340168;340168;
8204;34369;TIROCINIO IN ORTODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340172;modulo;36560;Zanarini Matteo;Italiano;;340172;340168;340168;
8204;34370;DISCIPLINE ODONTOSTOMATOLOGICHE I (C.I.);;;;;;;340173;0;340173;
8204;2975;PARODONTOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340175;modulo;33440;Zucchelli Giovanni;Italiano;;340175;340173;340173;
8204;2971;PROTESI DENTARIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340176;modulo;31184;Scotti Roberto;Italiano;;340176;340173;340173;
8204;2971;PROTESI DENTARIA (1);;modulo;31184;Scotti Roberto;Italiano;;410781;340176;340173;
8204;2971;PROTESI DENTARIA (2);;modulo;35288;Ciocca Leonardo;;;410782;340176;340173;
8204;34371;TIROCINIO IN PARODONTOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340177;modulo;33440;Zucchelli Giovanni;Italiano;;340177;340173;340173;
8204;34373;TIROCINIO IN PROTESI DENTARIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340181;modulo;31184;Scotti Roberto;Italiano;;340181;340173;340173;
8204;34374;CONSERVATIVA ED ENDODONZIA (C.I.);;;;;;;340182;0;340182;
8204;5303;ODONTOIATRIA CONSERVATIVA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340185;modulo;37669;Breschi Lorenzo;Italiano;;340185;340182;340182;
8204;2738;ENDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340186;modulo;31574;Prati Carlo;Italiano;;340186;340182;340182;
8204;2738;ENDODONZIA (1);;modulo;31574;Prati Carlo;Italiano;;402011;340186;340182;
8204;2738;ENDODONZIA (2);;modulo;38465;Gandolfi Maria Giovanna;;;402012;340186;340182;
8204;34375;TIROCINIO IN CONSERVATIVA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340189;modulo;37669;Breschi Lorenzo;Italiano;;340189;340182;340182;
8204;34376;TIROCINIO IN ENDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340190;modulo;31574;Prati Carlo;Italiano;;340190;340182;340182;
8204;34396;PARODONTOLOGIA (C.I.);;;;;;;340243;0;340243;
8204;47143;PARODONTOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340244;modulo;16014;Checchi Luigi;Italiano;;340244;340243;340243;
8204;47143;PARODONTOLOGIA 2 (1);;modulo;16014;Checchi Luigi;Italiano;;402136;340244;340243;402136
8204;47143;PARODONTOLOGIA 2 (2);;modulo;16014;Checchi Luigi;;;402137;340244;340243;
8204;34397;TIROCINIO IN PARODONTOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340245;modulo;16014;Checchi Luigi;Italiano;;340245;340243;340243;
8204;34398;ODONTOIATRIA RESTAURATIVA (C.I.);;;;;;;340246;0;340246;
8204;34399;ENDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340247;modulo;31574;Prati Carlo;Italiano;;340247;340246;340246;
8204;34400;TIROCINIO IN ENDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340248;modulo;31574;Prati Carlo;Italiano;;340248;340246;340246;
8204;42649;ODONTOIATRIA CONSERVATIVA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340249;modulo;37669;Breschi Lorenzo;Italiano;;340249;340246;340246;
8204;34401;TIROCINIO IN CONSERVATIVA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340250;modulo;37669;Breschi Lorenzo;Italiano;;340250;340246;340246;
8204;34402;PATOLOGIA E TERAPIA MAXILLO FACCIALE (C.I.);;;;;;;340251;0;340251;
8204;3300;CHIRURGIA MAXILLO-FACCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340255;modulo;32833;Marchetti Claudio;Italiano;;340255;340251;340251;
8204;34404;TIROCINIO IN CHIRURGIA MAXILLO-FACCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340256;modulo;32833;Marchetti Claudio;Italiano;;340256;340251;340251;
8204;2367;OTORINOLARINGOIATRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340257;modulo;35509;Caliceti Umberto;Italiano;;340257;340251;340251;340257
8204;159;CHIRURGIA PLASTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340258;modulo;35512;Morselli Paolo;Italiano;;340258;340251;340251;
8204;34405;TIROCINIO IN CHIRURGIA PLASTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340259;modulo;35512;Morselli Paolo;Italiano;;340259;340251;340251;
8204;34406;PROTESI DENTARIA (C.I.);;;;;;;340260;0;340260;
8204;34407;PROTESI DENTARIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340261;modulo;31184;Scotti Roberto;Italiano;;340261;340260;340260;
8204;34408;TIROCINIO IN PROTESI DENTARIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340262;modulo;31184;Scotti Roberto;Italiano;;340262;340260;340260;
8204;34409;IMPLANTOLOGIA (C.I.);;;;;;;340263;0;340263;
8204;34410;PROTESI DENTARIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340264;modulo;35294;Monaco Carlo;Italiano;;340264;340263;340263;
8204;34412;CHIRURGIA ORALE 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340266;modulo;30248;Corinaldesi Giuseppe;Italiano;;340266;340263;340263;
8204;34414;PARODONTOLOGIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340268;modulo;40571;Felice Pietro;Italiano;;340268;340263;340263;
8204;5121;CLINICA ODONTOSTOMATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340270;modulo;31575;Montebugnoli Lucio;Italiano;;340270;340263;340263;
8204;34411;TIROCINIO IN PROTESI DENTARIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340265;modulo;31184;Scotti Roberto;Italiano;;340265;340263;340263;
8204;34413;TIROCINIO IN CHIRURGIA ORALE 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340267;modulo;40571;Felice Pietro;Italiano;;340267;340263;340263;
8204;34415;TIROCINIO IN PARODONTOLOGIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340269;modulo;40571;Felice Pietro;Italiano;;340269;340263;340263;
8204;34416;ORTODONZIA (C.I.);;;;;;;340271;0;340271;
8204;34417;ORTODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340272;modulo;35296;Alessandri Bonetti Giulio;Italiano;;340272;340271;340271;
8204;34417;ORTODONZIA 2 (1);;modulo;35296;Alessandri Bonetti Giulio;Italiano;;386489;340272;340271;
8204;34417;ORTODONZIA 2 (2);;modulo;15965;Baroni Chiara;;;386490;340272;340271;
8204;34418;TIROCINIO IN ORTODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340273;modulo;41471;Incerti Parenti Serena;Italiano;;340273;340271;340271;
8204;34423;ODONTOIATRIA PEDIATRICA (C.I.);;;;;;;340287;0;340287;
8204;57087;PEDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340292;modulo;15930;Piana Gabriela;Italiano;;340292;340287;340287;
8204;9125;PEDIATRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340293;modulo;37440;Pession Andrea;Italiano;;340293;340287;340287;
8204;34424;TIROCINIO IN PEDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340294;modulo;15930;Piana Gabriela;Italiano;;340294;340287;340287;
8204;34426;DISCIPLINE ODONTOSTOMATOLOGICHE II (C.I.);;;;;;;340295;0;340295;
8204;34427;PARODONTOLOGIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340296;modulo;16014;Checchi Luigi;Italiano;;340296;340295;340295;
8204;34438;PROTESI DENTARIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340314;modulo;31184;Scotti Roberto;Italiano;;340314;340295;340295;
8204;34432;GNATOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340301;modulo;35304;Marini Ida;Italiano;;340301;340295;340295;
8204;34430;PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340298;modulo;31575;Montebugnoli Lucio;Italiano;;340298;340295;340295;
8204;34428;TIROCINIO IN PARODONTOLOGIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340297;modulo;16014;Checchi Luigi;Italiano;;340297;340295;340295;
8204;34436;TIROCINIO IN GNATOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340315;modulo;55714;Bartolucci Maria Lavinia;Italiano;;340315;340295;340295;
8204;34429;TIROCINIO IN PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340299;modulo;31575;Montebugnoli Lucio;Italiano;;340299;340295;340295;
8204;34444;TIROCINIO IN PROTESI DENTARIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340316;modulo;31184;Scotti Roberto;Italiano;;340316;340295;340295;
8204;34446;DISCIPLINE ODONTOSTOMATOLOGICHE III (C.I.);;;;;;;340318;0;340318;
8204;34447;CHIRURGIA ORALE 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340319;modulo;31277;Pelliccioni Gian Andrea;Italiano;;340319;340318;340318;
8204;34449;CONSERVATIVA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340320;modulo;37669;Breschi Lorenzo;Italiano;;340320;340318;340318;
8204;34451;ENDODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340321;modulo;31574;Prati Carlo;Italiano;;340321;340318;340318;
8204;34453;PEDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340322;modulo;15930;Piana Gabriela;Italiano;;340322;340318;340318;
8204;34455;ORTODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340323;modulo;35296;Alessandri Bonetti Giulio;Italiano;;340323;340318;340318;
8204;34448;TIROCINIO IN CHIRURGIA ORALE 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340324;modulo;31277;Pelliccioni Gian Andrea;Italiano;;340324;340318;340318;
8204;34450;TIROCINIO IN CONSERVATIVA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340325;modulo;37669;Breschi Lorenzo;Italiano;;340325;340318;340318;
8204;34452;TIROCINIO IN ENDODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340326;modulo;31574;Prati Carlo;Italiano;;340326;340318;340318;
8204;34454;TIROCINIO IN PEDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340327;modulo;15930;Piana Gabriela;Italiano;;340327;340318;340318;
8204;34456;TIROCINIO IN ORTODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340328;modulo;35296;Alessandri Bonetti Giulio;Italiano;;340328;340318;340318;
8204;34457;TERAPIA ODONTOSTOMATOLOGICA INTEGRATA;;;;;;;340330;0;340330;
8204;54810;CLINICA ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340332;modulo;31575;Montebugnoli Lucio;Italiano;;340332;340330;340330;
8204;34459;TIROCINIO IN ODONTOIATRIA PREVENTIVA E DI COMUNITA' 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340333;modulo;15930;Piana Gabriela;Italiano;;340333;340330;340330;
8204;34458;TIROCINIO IN CLINICA ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340334;modulo;31575;Montebugnoli Lucio;Italiano;;340334;340330;340330;
8204;39997;PSICOLOGIA E STATISTICA MEDICA (C.I.);;;;;;;362114;0;362114;
8204;2207;PSICOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362118;modulo;39605;Gobbini Maria Ida;Italiano;;362118;362114;362114;
8204;3848;STATISTICA MEDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362119;modulo;15190;Gatto Maria Rosaria;Italiano;;362119;362114;362114;
8204;278;MICROBIOLOGIA E MICROBIOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362129;;32892;Lazzarotto Tiziana;Italiano;;362129;0;362129;
8204;278;MICROBIOLOGIA E MICROBIOLOGIA CLINICA (1);;modulo;32892;Lazzarotto Tiziana;Italiano;;420821;362129;362129;
8204;278;MICROBIOLOGIA E MICROBIOLOGIA CLINICA (2);;modulo;601297;Foschi Claudio;;;420822;362129;362129;
8204;74423;APPROCCIO COMPORTAMENTALE NEL TRATTAMENTO DEI PAZIENTI CON PARTICOLARI NECESSIT?Ç C.I.;;;;;;;390246;0;390246;
8204;74424;LA PSICOMETRIA APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390247;modulo;34155;Mazzetti Michela;Italiano;;390247;390246;390246;
8204;74425;ODONTOIATRIA PER PAZIENTI CON PARTICOLARI NECESSIT?Ç;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390248;modulo;15930;Piana Gabriela;Italiano;;390248;390246;390246;
8204;79605;PROTESI MAXILLO-FACCIALE -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404945;;31184;Scotti Roberto;Italiano;;404945;0;404945;
8204;79605;PROTESI MAXILLO-FACCIALE - (1);;modulo;31184;Scotti Roberto;Italiano;;410779;404945;404945;
8204;79605;PROTESI MAXILLO-FACCIALE - (2);;modulo;35288;Ciocca Leonardo;;;410780;404945;404945;
8204;79606;ENDODONZIA SPECIALISTICA (C.I.)-;;;;;;;404949;0;404949;
8204;79607;STRUMENTAZIONE E TECNICHE AL NICHEL TITANIO -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404950;modulo;31574;Prati Carlo;Italiano;;404950;404949;404949;
8204;79608;MICROSCOPIA ENDODONTICA CLINICA -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404951;modulo;31277;Pelliccioni Gian Andrea;Italiano;;404951;404949;404949;
8204;79609;I PRINCIPI DI METODOLOGIA STATISTICA NELLA RICERCA ODONTOIATRICA -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404952;modulo;15190;Gatto Maria Rosaria;Italiano;;404952;404949;404949;
