corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
8048;2537;ECONOMIA INTERNAZIONALE (M-Z) (1);;modulo;40880;Vergari Cecilia;Italiano;;404113;394052;329765;
8048;2537;ECONOMIA INTERNAZIONALE (M-Z) (2);;modulo;46894;Grazzi Marco;Italiano;;404114;394052;329765;
8048;2493;RELAZIONI INTERNAZIONALI;;;;;;;329766;0;329766;
8048;5515;STORIA DELLE RELAZIONI INTERNAZIONALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329770;;50663;Soave Paolo;Italiano;;329770;0;329770;
8048;4491;SOCIOLOGIA DEI PROCESSI CULTURALI;;;;;;;331334;0;331334;
8048;15249;STORIA E ISTITUZIONI DELL'AMERICA LATINA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/353165;;32142;Zanatta Loris;Italiano;;353165;0;353165;353165
8048;17651;STORIA ECONOMICA DELL'EUROPA CONTEMPORANEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/353166;;32070;Fauri Francesca;Italiano;;353166;0;353166;
8048;23960;STORIA DEGLI STATI UNITI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/353226;;43507;Battistini Matteo;Italiano;;353226;0;353226;
8048;17646;ISTITUZIONI E POLITICHE DELL'UE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/353228;;24364;Lizzi Renata;Italiano;;353228;0;353228;
8048;78448;TOPICS IN ECONOMIC POLICY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/353229;;31490;Rovelli Riccardo;Inglese;;353229;0;353229;
8048;78448;TOPICS IN ECONOMIC POLICY (1);;modulo;31490;Rovelli Riccardo;Inglese;;353230;353229;353229;
8048;78448;TOPICS IN ECONOMIC POLICY (2);;modulo;39868;Casari Marco;;;353232;353229;353229;
8048;78448;TOPICS IN ECONOMIC POLICY (3);;modulo;36885;Lehmann Hartmut;;;416167;353229;353229;
8048;4871;SISTEMA POLITICO ITALIANO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/353233;;24385;Pederzoli Patrizia;Italiano;;353233;0;353233;
8048;59960;LINGUA INGLESE E LABORATORIO I;;;;;;;362091;0;362091;
8048;59961;LINGUA INGLESE E LABORATORIO II;;;;;;;362092;0;362092;
8048;39972;LINGUA FRANCESE E LABORATORIO I;;;;;;;362093;0;362093;
8048;39973;LINGUA FRANCESE E LABORATORIO II;;;;;;;362094;0;362094;
8048;39974;LINGUA RUSSA E LABORATORIO I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362095;;34304;Berardi Simona;Italiano;;362095;0;362095;362095
8048;39975;LINGUA RUSSA E LABORATORIO II;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362096;;34304;Berardi Simona;Italiano;;362096;0;362096;362096
8048;39976;LINGUA SPAGNOLA E LABORATORIO II;;;;;;;362097;0;362097;
8048;39977;LINGUA SPAGNOLA E LABORATORIO I;;;;;;;362098;0;362098;
8048;39977;LINGUA SPAGNOLA E LABORATORIO I (GR. A) (1);;modulo;15584;San Vicente Santiago Felix;Spagnolo;;378314;369222;362098;378314
8048;39977;LINGUA SPAGNOLA E LABORATORIO I (GR. A) (2);;modulo;38254;Lombardini Hugo Edgardo;;;378315;369222;362098;394056
8048;39977;LINGUA SPAGNOLA E LABORATORIO I (GR. B) (1);;modulo;38254;Lombardini Hugo Edgardo;Spagnolo;;394055;369223;362098;394055
8048;39977;LINGUA SPAGNOLA E LABORATORIO I (GR. B) (2);;modulo;38254;Lombardini Hugo Edgardo;;;394056;369223;362098;394056
8048;39978;LINGUA TEDESCA E LABORATORIO I;;;;;;;362099;0;362099;
8048;39979;LINGUA TEDESCA E LABORATORIO II;;;;;;;362100;0;362100;
8048;9663;STORIA E ISTITUZIONI DELL'AFRICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/386945;;39906;Pallotti Arrigo;Italiano;;386945;0;386945;
8048;77761;SOCIETA', POLITICA E GLOBALIZZAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400372;;16703;Belardinelli Sergio;Italiano;;400372;0;400372;
8048;77761;SOCIETA', POLITICA E GLOBALIZZAZIONE (1);;modulo;16703;Belardinelli Sergio;Italiano;;403438;400372;400372;
8048;77761;SOCIETA', POLITICA E GLOBALIZZAZIONE (2);;modulo;38251;Gattamorta Lorenza;;;403439;400372;400372;
8048;10009;STORIA DELL'INTEGRAZIONE EUROPEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400373;;32091;Laschi Giuliana;Italiano;;400373;0;400373;
8048;10009;STORIA DELL'INTEGRAZIONE EUROPEA (1);;modulo;32091;Laschi Giuliana;Italiano;;403440;400373;400373;
8048;10009;STORIA DELL'INTEGRAZIONE EUROPEA (2);;modulo;47163;Santese Angela;;;403441;400373;400373;
8048;29234;DEMOGRAFIA INTERNAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400374;;16736;Rettaroli Rosella;Italiano;;400374;0;400374;
8048;29234;DEMOGRAFIA INTERNAZIONALE (1);;modulo;16736;Rettaroli Rosella;Italiano;;403436;400374;400374;403436
8048;29234;DEMOGRAFIA INTERNAZIONALE (2);;modulo;15382;Angeli Aurora;;;403437;400374;400374;403437
8048;78449;HISTORY AND INSTITUTIONS OF THE MODERN MIDDLE EAST;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/401361;;39539;Biancani Francesca;Inglese;;401361;0;401361;
8048;79136;LABORATORIO DI LETTURA CRITICA (A);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402309;;35686;Mul?ø Rosa;Italiano;;402309;0;402309;
8048;78793;LABORATORIO DI LETTURA DI DOCUMENTI DIPLOMATICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402310;;30704;Bianchini Stefano;Italiano;;402310;0;402310;
8048;79138;LABORATORIO DI SCRITTURA ACCADEMICA (A);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402311;;38251;Gattamorta Lorenza;Italiano;;402311;0;402311;
8048;79140;LABORATORIO METODOLOGICO DI RICERCA SOCIALE (A);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402314;;30818;Cesa Marco;Italiano;;402314;0;402314;
8048;79137;LABORATORIO DI LETTURA CRITICA (B);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/403143;;34306;Terenzi Paolo;Italiano;;403143;0;403143;
8048;79139;LABORATORIO DI SCRITTURA ACCADEMICA (B);;;;;;;403144;0;403144;
8048;79141;LABORATORIO METODOLOGICO DI RICERCA SOCIALE (B);;;;;;;403145;0;403145;
8048;32400;DIRITTO DELL'UE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/409378;;38957;Borraccetti Marco;Italiano;;409378;0;409378;
8048;32400;DIRITTO DELL'UE (1);;modulo;38957;Borraccetti Marco;Italiano;;409379;409378;409378;
8048;32400;DIRITTO DELL'UE (2);;modulo;48777;Ferri Federico;;;409380;409378;409378;
8048;78795;LABORATORIO DI TECNICHE DI PRESENTAZIONI IN PUBBLICO;;;;;;;413614;0;413614;
8048;83438;HISTORY OF EASTERN EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/418155;;31700;Privitera Francesco;Inglese;;418155;0;418155;
8048;83664;CONFLITTI INTERNAZIONALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/419314;;46252;Fiammenghi Davide;Italiano;;419314;0;419314;
8048;83814;CORSO BASE DI LINGUA E CULTURA ARABA I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/420739;;49356;Hoseini Gassid Mohammed Hossein;;;420739;0;420739;419836
8048;83815;CORSO BASE DI LINGUA E CULTURA CINESE I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/420740;;82274;Iezzi Adriana;Italiano;;420740;0;420740;419837
8048;83816;CORSO BASE DI LINGUA E CULTURA PORTOGHESE E BRASILIANA I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/420741;;82426;Paulo Cadete Rute Maria;Italiano;;420741;0;420741;419838
8049;32175;BOSNIAN-CROATIAN-SERBIAN;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362332;;50415;Kajinic Sanja;Inglese;;362332;0;362332;
8049;32177;BULGARIAN;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362334;;47663;Laskova Laska Angelova;Bulgaro;;362334;0;362334;376567
8049;32179;RUSSIAN;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362335;;34304;Berardi Simona;Russo;;362335;0;362335;
8049;32179;RUSSIAN (1);;modulo;34304;Berardi Simona;Russo;;369932;362335;362335;
8049;32179;RUSSIAN (2);;modulo;36072;Buglakova Liudmila;;;369933;362335;362335;
8049;32180;RUSSIAN ADVANCED;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362336;;37225;Issoupova Tatiana;Russo;;362336;0;362336;
8049;32180;RUSSIAN ADVANCED (1);;modulo;37225;Issoupova Tatiana;Russo;;416423;362336;362336;412956
8049;32180;RUSSIAN ADVANCED (2);;modulo;60240;Orlova Elena;Russo;;416424;362336;362336;406937
8049;32181;SLOVAK;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362340;;84562;Svoradova Veronika;Slovacco;;362340;0;362340;376572
8049;32185;STATE BUILDING, NATIONALISM, AND DEVELOPMENT IN EASTERN EUROPE (I.C.);;;;;;;362419;0;362419;
8049;32162;MODERNITY AND DEVELOPMENT IN EE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362420;modulo;30704;Bianchini Stefano;Inglese;;362420;362419;362419;
8049;32164;STATE BUILDING AND NATIONALISM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362421;modulo;30704;Bianchini Stefano;Inglese;;362421;362419;362419;
8049;55394;WORKSHOPS ON EASTERN EUROPEAN POLITICS AND ECONOMICS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362422;;31700;Privitera Francesco;;;362422;0;362422;
8049;72642;ECONOMICS OF TRANSITION IN CENTRAL AND SEE (I.C.);;;;;;;362423;0;362423;
8049;58876;ECONOMICS OF TRANSITION IN CENTRAL EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362424;modulo;41540;Kadas Carolyn Ann;Inglese;;362424;362423;362423;
8049;32190;ECONOMICS OF TRANSITION IN SOUTH EAST EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362425;modulo;41540;Kadas Carolyn Ann;Inglese;;362425;362423;362423;
8049;32187;POLITICAL ECONOMY OF TRANSITION;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362429;;36885;Lehmann Hartmut;Inglese;;362429;0;362429;362429
8049;40036;QUANTITATIVE METHODS FOR SOCIAL RESEARCH;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362430;;30297;Picci Lucio;Inglese;;362430;0;362430;362430
8049;37554;BALKAN CONTEMPORARY STUDIES (I.C.);;;;;;;362431;0;362431;
8049;32326;BALKAN CONTEMPORARY HISTORY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362432;modulo;41570;Jakovina Tvrtko;Inglese;;362432;362431;362431;
8049;55739;THE YUGOSLAV CRISIS AND ITS DEMISE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362433;modulo;47939;Andjelic Neven;Inglese;;362433;362431;362431;
8049;55740;CAUCASUS AND CENTRAL ASIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362434;;41485;Bininachvili Albert;Inglese;;362434;0;362434;
8049;55777;DEMOCRACY AND POLITICAL CHANGES IN EAST-CENTRAL EUROPE (I.C.);;;;;;;362435;0;362435;
8049;77769;EAST-CENTRAL EUROPE AND GLOBAL CIVIL SOCIETY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362436;modulo;41690;Miszlivetz Ferenc Jozsef;Inglese;;362436;362435;362435;
8049;37561;NATIONAL POLITICAL MOVEMENTS IN EAST-CENTRAL EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362437;modulo;916855;Bulota Rytis;Inglese;;362437;362435;362435;
8049;32219;GLOBALIZATION AND IDENTITIES IN EASTERN EUROPE (I.C.);;;;;;;362443;0;362443;
8049;55778;DEVELOPING MULTICULTURAL SKILLS IN GLOBAL CONTEXTS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362444;modulo;43464;Solomons David Raphael;Inglese;;362444;362443;362443;
8049;49050;GLOBALIZATION AND NATIONALISM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362445;modulo;41601;Rizman Rudolf;Inglese;;362445;362443;362443;
8049;66709;HISTORY OF SOVIET UNION'S AND RUSSIAN FOREIGN POLICY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362446;;30704;Bianchini Stefano;Inglese;;362446;0;362446;362446
8049;40039;POST-SOCIALIST TRANSITION AND EU ENLARGEMENT EASTWARDS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362458;;31700;Privitera Francesco;Inglese;;362458;0;362458;362458
8049;69902;JEWISH STUDIES AND SOCIO-RELIGIOUS TRANSITIONS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362460;;24288;De Bernart Maura;Inglese;;362460;0;362460;
8049;69901;PAN-EUROPEAN SECURITY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362462;;35710;Lucarelli Sonia;Italiano;;362462;0;362462;362462
8049;56086;SOCIAL GOVERNANCE AND SOCIAL THREATS IN EASTERN EUROPE (I.C.);;;;;;;362463;0;362463;
8049;56284;COMMUNITY PARTICIPATION AND SOCIAL TRUST IN EASTERN EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362464;modulo;34308;Maturo Antonio Francesco;Inglese;;362464;362463;362463;
8049;56285;ORGANIZED CRIME AND TRAFFICKING IN CENTRAL AND SOUTH EASTERN EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362465;modulo;81606;Kaminska-Visser Monika Ewa;Inglese;;362465;362463;362463;
8049;69906;RUSSIAN INTERMEDIATE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377453;;31291;Slavkova Svetlana;Russo;;377453;0;377453;
8049;69906;RUSSIAN INTERMEDIATE (1);;modulo;31291;Slavkova Svetlana;Russo;;416421;377453;377453;377808
8049;69906;RUSSIAN INTERMEDIATE (2);;modulo;41331;Romagnoli Raffaella;Inglese;;416422;377453;377453;406936
8049;69907;LITHUANIAN I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377454;;47210;Kaledaite Violeta;Inglese;;377454;0;377454;
8049;72640;METHODS AND SKILLS (I.C.);;;;;;;384561;0;384561;
8049;49002;RESEARCH PROBLEMS AND METHODS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384562;modulo;42500;Mininger Jay Daniel;Inglese;;384562;384561;384561;
8049;72641;ACADEMIC WRITINGS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384563;modulo;42500;Mininger Jay Daniel;Inglese;;384563;384561;384561;
8049;74686;STRUCTURAL CHANGES AND REGIONAL DEVELOPMENT IN EASTERN EUROPE (I.C.);;;;;;;390866;0;390866;
8049;75523;EU COHESION POLICIES AND NEW MEMBER STATES;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390867;modulo;41488;Kengyel Akos Miklos;Inglese;;390867;390866;390866;
8049;49015;ECONOMY AND REGIONAL POLICIES IN RUSSIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390868;modulo;41529;Tkachenko Stanislav;Inglese;;390868;390866;390866;
8049;74687;EASTERN EUROPE AND MEDIA REPRESENTATIONS (I.C.);;;;;;;390869;0;390869;
8049;25696;A FILM JOURNEY THROUGH FORMER YUGOSLAVIA AND ITS DEMISE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390871;modulo;42729;Devic Ana;Inglese;;390871;390869;390869;
8049;56080;MEDIA, RUSSIA AND SOVIET CINEMA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390872;modulo;41734;Shumakova Alena;Inglese;;390872;390869;390869;
8049;56080;MEDIA, RUSSIA AND SOVIET CINEMA (1);;modulo;41734;Shumakova Alena;Inglese;;394391;390872;390869;
8049;56080;MEDIA, RUSSIA AND SOVIET CINEMA (2);;modulo;41734;Shumakova Alena;Inglese;;394392;390872;390869;
8049;74688;MEMORIES, POLITICS AND LITERATURE IN EAST-CENTRAL EUROPE (I.C.);;;;;;;390873;0;390873;
8049;25697;POLITICS AND LITERATURE: AN EAST-CENTRAL EUROPEAN PERSPECTIVE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390874;modulo;42500;Mininger Jay Daniel;Inglese;;390874;390873;390873;
8049;32306;MEMORIES AND POLITICS. MAPPING THE BALTIC AND BLACK SEA REGIONS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390875;modulo;41544;Aleksandravicius Egidjus;Inglese;;390875;390873;390873;
8049;66710;POLITICAL ECONOMY OF WELFARE SYSTEMS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390876;;35686;Mul?ø Rosa;Inglese;;390876;0;390876;390876
8049;74694;RUSSIAN POLICIES AND ENERGY SECURITY (I.C.);;;;;;;390877;0;390877;
8049;56083;RUSSIA AND REGIONAL POLICIES IN EAST-CENTRAL EUROPE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390878;modulo;42956;Izotov Aleksandr;Inglese;;390878;390877;390877;
8049;74693;ENERGY MARKET AND SECURITY IN THE BALTICS AND RUSSIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390879;modulo;50281;Molis Arunas;Inglese;;390879;390877;390877;
8049;74702;THE VISEGRAD GROUP IN POST-SOCIALIST REGIONAL GEOPOLITICS (I.C.);;;;;;;390880;0;390880;
8049;56082;MACRO-REGIONAL COOPERATION IN CENTRAL EUROPE AND THE DANUBE-BALKAN BASIN;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390888;modulo;41492;Nyusztay Laszlo;Inglese;;390888;390880;390880;
