corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8204;5181;FISIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339973;;339973
8204;14778;PATOLOGIA GENERALE (C.I.);;;339974
8204;768;PATOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339975;modulo;339975
8204;34337;TIROCINIO IN PATOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339976;modulo;339976
8204;34339;IGIENE MALATTIE INFETTIVE CUTANEE E VENEREE (C.I.);;;339983
8204;20135;IGIENE GENERALE ED APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339984;modulo;339984
8204;20676;MALATTIE CUTANEE E VENEREE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339985;modulo;339985
8204;671;MALATTIE INFETTIVE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339986;modulo;339986
8204;39993;MEDICINA DI LABORATORIO - (C.I.);;;339987
8204;20729;BIOCHIMICA CLINICA E BIOLOGIA MOLECOLARE CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339988;modulo;339988
8204;7732;PATOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339989;modulo;339989
8204;34338;TIROCINIO IN MICROBIOLOGIA E MICROBIOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362137;modulo;362137
8204;14786;ANATOMIA PATOLOGICA (C.I.);;;340005
8204;31;ANATOMIA PATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340013;modulo;340013
8204;34349;TIROCINIO IN ANATOMIA PATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340014;modulo;340014
8204;34350;MATERIALI DENTARI E TECNOLOGIE PROTESICHE E DI LABORATORIO (C.I.);;;340016
8204;34351;TECNOLOGIE PROTESICHE E DI LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340019;modulo;340019
8204;34352;TIROCINIO IN TECNOLOGIE PROTESICHE E DI LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340020;modulo;340020
8204;6707;MATERIALI DENTARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340022;modulo;340022
8204;34353;TIROCINIO IN MATERIALI DENTARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340023;modulo;340023
8204;34354;PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA (C.I.);;;340026
8204;6714;PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340029;modulo;340029
8204;34355;TIROCINIO IN PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340030;modulo;340030
8204;351;FARMACOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340031;;340031
8204;34356;SCIENZE MEDICHE (C.I.);;;340035
8204;9151;MEDICINA INTERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340036;modulo;340036
8204;44933;TIROCINIO IN MEDICINA INTERNA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340037;modulo;340037
8204;3780;MALATTIE DELL'APPARATO CARDIOVASCOLARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340038;modulo;340038
8204;34357;ANESTESIOLOGIA E TRATTAMENTO DELL'EMERGENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340039;modulo;340039
8204;34358;TIROCINIO IN ANESTESIOLOGIA E TRATTAMENTO DELL'EMERGENZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340040;modulo;340040
8204;1594;CHIRURGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340041;modulo;340041
8204;34689;FARMACOLOGIA-FARMACI ANESTETICI I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340042;modulo;340042
8204;14787;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA (C.I.);;;340043
8204;20756;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340044;modulo;340044
8204;34360;TIROCINIO IN DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340045;modulo;340045
8204;39998;NEUROLOGIA, PSICHIATRIA E MEDICINA LEGALE (C.I.);;;340161
8204;3668;NEUROLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340162;modulo;340162
8204;867;PSICHIATRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340163;modulo;340163
8204;701;MEDICINA LEGALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362149;modulo;362149
8204;34363;CHIRURGIA ORALE (C.I.);;;340164
8204;56201;CHIRURGIA ORALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340166;modulo;340166
8204;34364;TIROCINIO IN CHIRURGIA ORALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340167;modulo;340167
8204;34365;ORTODONZIA E GNATOLOGIA (C.I.);;;340168
8204;34366;GNATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340169;modulo;340169
8204;34368;ORTODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340170;modulo;340170
8204;34367;TIROCINIO IN GNATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340171;modulo;340171
8204;34369;TIROCINIO IN ORTODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340172;modulo;340172
8204;34370;DISCIPLINE ODONTOSTOMATOLOGICHE I (C.I.);;;340173
8204;2975;PARODONTOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340175;modulo;340175
8204;2971;PROTESI DENTARIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340176;modulo;340176
8204;34371;TIROCINIO IN PARODONTOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340177;modulo;340177
8204;34373;TIROCINIO IN PROTESI DENTARIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340181;modulo;340181
8204;34374;CONSERVATIVA ED ENDODONZIA (C.I.);;;340182
8204;5303;ODONTOIATRIA CONSERVATIVA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340185;modulo;340185
8204;2738;ENDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340186;modulo;340186
8204;34375;TIROCINIO IN CONSERVATIVA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340189;modulo;340189
8204;34376;TIROCINIO IN ENDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340190;modulo;340190
8204;34396;PARODONTOLOGIA (C.I.);;;340243
8204;47143;PARODONTOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340244;modulo;340244
8204;34397;TIROCINIO IN PARODONTOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340245;modulo;340245
8204;34398;ODONTOIATRIA RESTAURATIVA (C.I.);;;340246
8204;34399;ENDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340247;modulo;340247
8204;34400;TIROCINIO IN ENDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340248;modulo;340248
8204;42649;ODONTOIATRIA CONSERVATIVA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340249;modulo;340249
8204;34401;TIROCINIO IN CONSERVATIVA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340250;modulo;340250
8204;34402;PATOLOGIA E TERAPIA MAXILLO FACCIALE (C.I.);;;340251
8204;3300;CHIRURGIA MAXILLO-FACCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340255;modulo;340255
8204;34404;TIROCINIO IN CHIRURGIA MAXILLO-FACCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340256;modulo;340256
8204;2367;OTORINOLARINGOIATRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340257;modulo;340257
8204;159;CHIRURGIA PLASTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340258;modulo;340258
8204;34405;TIROCINIO IN CHIRURGIA PLASTICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340259;modulo;340259
8204;34406;PROTESI DENTARIA (C.I.);;;340260
8204;34407;PROTESI DENTARIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340261;modulo;340261
8204;34408;TIROCINIO IN PROTESI DENTARIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340262;modulo;340262
8204;34409;IMPLANTOLOGIA (C.I.);;;340263
8204;34410;PROTESI DENTARIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340264;modulo;340264
8204;34412;CHIRURGIA ORALE 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340266;modulo;340266
8204;34414;PARODONTOLOGIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340268;modulo;340268
8204;5121;CLINICA ODONTOSTOMATOLOGICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340270;modulo;340270
8204;34411;TIROCINIO IN PROTESI DENTARIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340265;modulo;340265
8204;34413;TIROCINIO IN CHIRURGIA ORALE 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340267;modulo;340267
8204;34415;TIROCINIO IN PARODONTOLOGIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340269;modulo;340269
8204;34416;ORTODONZIA (C.I.);;;340271
8204;34417;ORTODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340272;modulo;340272
8204;34418;TIROCINIO IN ORTODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340273;modulo;340273
8204;34423;ODONTOIATRIA PEDIATRICA (C.I.);;;340287
8204;57087;PEDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340292;modulo;340292
8204;9125;PEDIATRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340293;modulo;340293
8204;34424;TIROCINIO IN PEDODONZIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340294;modulo;340294
8204;34426;DISCIPLINE ODONTOSTOMATOLOGICHE II (C.I.);;;340295
8204;34427;PARODONTOLOGIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340296;modulo;340296
8204;34438;PROTESI DENTARIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340314;modulo;340314
8204;34432;GNATOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340301;modulo;340301
8204;34430;PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340298;modulo;340298
8204;34428;TIROCINIO IN PARODONTOLOGIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340297;modulo;340297
8204;34436;TIROCINIO IN GNATOLOGIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340315;modulo;340315
8204;34429;TIROCINIO IN PATOLOGIA SPECIALE ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340299;modulo;340299
8204;34444;TIROCINIO IN PROTESI DENTARIA 4;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340316;modulo;340316
8204;34446;DISCIPLINE ODONTOSTOMATOLOGICHE III (C.I.);;;340318
8204;34447;CHIRURGIA ORALE 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340319;modulo;340319
8204;34449;CONSERVATIVA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340320;modulo;340320
8204;34451;ENDODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340321;modulo;340321
8204;34453;PEDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340322;modulo;340322
8204;34455;ORTODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340323;modulo;340323
8204;34448;TIROCINIO IN CHIRURGIA ORALE 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340324;modulo;340324
8204;34450;TIROCINIO IN CONSERVATIVA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340325;modulo;340325
8204;34452;TIROCINIO IN ENDODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340326;modulo;340326
8204;34454;TIROCINIO IN PEDODONZIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340327;modulo;340327
8204;34456;TIROCINIO IN ORTODONZIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340328;modulo;340328
8204;34457;TERAPIA ODONTOSTOMATOLOGICA INTEGRATA;;;340330
8204;54810;CLINICA ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340332;modulo;340332
8204;34459;TIROCINIO IN ODONTOIATRIA PREVENTIVA E DI COMUNITA' 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340333;modulo;340333
8204;34458;TIROCINIO IN CLINICA ODONTOSTOMATOLOGICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340334;modulo;340334
8204;39997;PSICOLOGIA E STATISTICA MEDICA (C.I.);;;362114
8204;2207;PSICOLOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362118;modulo;362118
8204;3848;STATISTICA MEDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362119;modulo;362119
8204;278;MICROBIOLOGIA E MICROBIOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362129;;362129
8204;74423;APPROCCIO COMPORTAMENTALE NEL TRATTAMENTO DEI PAZIENTI CON PARTICOLARI NECESSIT?Ç C.I.;;;390246
8204;74424;LA PSICOMETRIA APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390247;modulo;390247
8204;74425;ODONTOIATRIA PER PAZIENTI CON PARTICOLARI NECESSIT?Ç;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390248;modulo;390248
8204;79605;PROTESI MAXILLO-FACCIALE -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404945;;404945
8204;79606;ENDODONZIA SPECIALISTICA (C.I.)-;;;404949
8204;79607;STRUMENTAZIONE E TECNICHE AL NICHEL TITANIO -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404950;modulo;404950
8204;79608;MICROSCOPIA ENDODONTICA CLINICA -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404951;modulo;404951
8204;79609;I PRINCIPI DI METODOLOGIA STATISTICA NELLA RICERCA ODONTOIATRICA -;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404952;modulo;404952
8415;21197;BIOLOGIA E GENETICA (C.I.);;;349749
8415;15950;BIOLOGIA E GENETICA;;modulo;349779
8415;90171;LABORATORIO DI BIOLOGIA E GENETICA;;modulo;349780
8415;14775;ISTOLOGIA ED EMBRIOLOGIA (C.I.);;;349805
8415;37185;ISTOLOGIA ED EMBRIOLOGIA 1;;modulo;349809
8415;37188;LABORATORIO DI ISTOLOGIA ED EMBRIOLOGIA;;modulo;349810
8415;37193;ISTOLOGIA ED EMBRIOLOGIA 2;;modulo;349815
8415;405;FISICA;;;349840
8415;37197;ANATOMIA-STORIA DELLA MEDICINA (C.I.);;;349842
8415;37198;ANATOMIA 1;;modulo;349845
8415;37199;LABORATORIO DI ANATOMIA 1;;modulo;349846
8415;976;STORIA DELLA MEDICINA;;modulo;349847
8415;21005;BIOCHIMICA (C.I.);;;349849
8415;37200;CHIMICA E BIOCHIMICA GENERALE;;modulo;349850
8415;37201;BIOCHIMICA METABOLICA;;modulo;349851
8415;14041;LABORATORIO DI BIOCHIMICA;;modulo;349852
8415;12946;BIOLOGIA MOLECOLARE;;modulo;349853
8415;2573;INGLESE;;;349854
8415;21103;FISIOLOGIA (C.I.);;;349894
8415;90194;FISIOLOGIA DEGLI APPARATI;;modulo;349901
8415;12939;FISIOLOGIA CELLULARE;;modulo;349902
8415;8068;FISIOLOGIA APPLICATA;;modulo;349903
8415;37213;ANATOMIA (C.I.);;;349905
8415;37214;ANATOMIA 2;;modulo;349910
8415;37216;ANATOMIA 3;;modulo;349913
8415;37215;LABORATORIO DI ANATOMIA 2;;modulo;349911
8415;37217;PATOLOGIA MOLECOLARE-IMMUNOLOGIA (C.I.);;;349914
8415;1132;PATOLOGIA MOLECOLARE;;modulo;349927
8415;3766;IMMUNOLOGIA;;modulo;349928
8415;714;MICROBIOLOGIA;;;349930
8415;31867;FARMACOLOGIA (C.I.);;;349942
8415;351;FARMACOLOGIA;;modulo;349957
8415;42578;PRESCRIZIONE DEI FARMACI;;modulo;349958
8415;37236;FARMACI E BIOETICA;;modulo;349989
8415;21364;PATOLOGIA E FISIOPATOLOGIA GENERALE (C.I.);;;349990
8415;2359;PATOLOGIA E FISIOPATOLOGIA GENERALE;;modulo;349991
8415;90316;LABORATORIO DI PATOLOGIA GENERALE;;modulo;349992
8415;34340;MEDICINA DI LABORATORIO (C.I.);;;349993
8415;8956;BIOCHIMICA CLINICA;;modulo;349994
8415;3257;MICROBIOLOGIA CLINICA;;modulo;349995
8415;7732;PATOLOGIA CLINICA;;modulo;349996
8415;37239;MALATTIE DELL'APPARATO URINARIO (C.I.);;;350010
8415;39565;CHIRURGIA GASTROENTEROLOGICA ED ENDOCRINOLOGIA 1;;modulo;350018
8415;37243;NEFROLOGIA 1;;modulo;361042
8415;37245;NEFROLOGIA 2;;modulo;350019
8415;1070;UROLOGIA;;modulo;350021
8415;37249;IGIENE, SANITA' PUBBLICA, STATISTICA MEDICA (C.I.);;;350023
8415;57138;IGIENE GENERALE E APPLICATA;;modulo;350024
8415;37250;PROGRAMMAZIONE, ORGANIZZAZIONE E GESTIONE SANITARIA;;modulo;350025
8415;3848;STATISTICA MEDICA;;modulo;350027
8415;37311;CLINICA MEDICO-CHIRURGICA DELL'APPARATO LOCOMOTORE (C.I.);;;350248
8415;17609;MALATTIE DELL'APPARATO LOCOMOTORE;;modulo;350249
8415;42244;MEDICINA FISICA E RIABILITATIVA 1;;modulo;350250
8415;37312;ANATOMIA 4;;modulo;350251
8415;37313;EMATOLOGIA, IMMUNOLOGIA CLINICA, REUMATOLOGIA (C.I.);;;350252
8415;2404;EMATOLOGIA;;modulo;350253
8415;1218;IMMUNOLOGIA CLINICA;;modulo;350254
8415;3565;REUMATOLOGIA;;modulo;350255
8415;42529;GASTROENTEROLOGIA, ENDOCRINOLOGIA E MALATTIE DEL METABOLISMO (CI);;;350256
8415;3594;GASTROENTEROLOGIA;;modulo;350257
8415;3467;ENDOCRINOLOGIA;;modulo;350258
8415;39566;CHIRURGIA GASTROENTEROLOGICA ED ENDOCRINOLOGIA 2;;modulo;350259
8415;73809;MALATTIE INFETTIVE, DERMATOLOGIA E CHIRURGIA PLASTICA (C.I.);;;350260
8415;671;MALATTIE INFETTIVE;;modulo;350261
8415;20676;MALATTIE CUTANEE E VENEREE;;modulo;350262
8415;159;CHIRURGIA PLASTICA;;modulo;350263
8415;37317;MALATTIE DEL SISTEMA NERVOSO (C.I.);;;350264
8415;3668;NEUROLOGIA;;modulo;350266
8415;737;NEURORADIOLOGIA;;modulo;350267
8415;734;NEUROCHIRURGIA;;modulo;350268
8415;6551;NEUROFISIOLOGIA;;modulo;350269
8415;37319;DIAGNOSTICA NEUROMETABOLICA IN VIVO;;modulo;350270
8415;37336;CLINICA MEDICO-CHIRURGICA DEGLI ORGANI DI SENSO (C.I.);;;350342
8415;20630;MALATTIE ODONTOSTOMATOLOGICHE;;modulo;350346
8415;21341;MALATTIE APPARATO VISIVO;;modulo;350347
8415;2367;OTORINOLARINGOIATRIA;;modulo;350348
8415;58;AUDIOLOGIA;;modulo;350349
8415;14787;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA (C.I.);;;350367
8415;20756;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;;modulo;350368
8415;9127;RADIOPROTEZIONE;;modulo;350369
8415;17067;GINECOLOGIA E OSTETRICIA;;;350370
8415;37341;MEDICINA INTERNA, DELL'INVECCHIAMENTO E DI COMUNITA' (C.I.);;;350374
8415;37342;CLINICA MEDICA DELL'INVECCHIAMENTO;;modulo;350380
8415;37344;CHIRURGIA GENERALE 2;;modulo;350381
8415;42247;MEDICINA FISICA E RIABILITATIVA 2;;modulo;350382
8415;21142;MEDICINA LEGALE E DEL LAVORO (C.I.);;;350383
8415;701;MEDICINA LEGALE;;modulo;350419
8415;699;MEDICINA DEL LAVORO;;modulo;350420
8415;13220;PEDAGOGIA GENERALE E SOCIALE;;modulo;350445
8415;37349;PEDIATRIA GENERALE E SPECIALISTICA-GENETICA MEDICA (C.I.);;;350446
8415;57179;PEDIATRIA GENERALE E SPECIALISTICA;;modulo;350447
8415;42584;CHIRURGIA PEDIATRICA E INFANTILE;;modulo;350448
8415;736;NEUROPSICHIATRIA INFANTILE;;modulo;350449
8415;3553;GENETICA MEDICA;;modulo;350450
8415;37353;PSICHIATRIA E PSICOLOGIA CLINICA (C.I.);;;350454
8415;867;PSICHIATRIA;;modulo;350455
8415;3084;PSICOLOGIA CLINICA;;modulo;350456
8415;37368;ONCOLOGIA MEDICA (C.I.);;;350462
8415;4982;ONCOLOGIA MEDICA;;modulo;350464
8415;3151;RADIOTERAPIA;;modulo;350465
8415;37354;ANESTESIOLOGIA 1;;modulo;350466
8415;37355;PEDAGOGIA GENERALE E SOCIALE ONCOLOGICA;;modulo;350467
8415;166;CLINICA CHIRURGICA;;;350496
8415;5118;CLINICA MEDICA E TERAPIA MEDICA;;;350499
8415;37370;EMERGENZE MEDICO-CHIRURGICHE (C.I.);;;350502
8415;37372;ANESTESIOLOGIA 2;;modulo;350508
8415;45533;MEDICINA INTERNA 2;;modulo;350509
8415;37374;CHIRURGIA GENERALE 3;;modulo;350510
8415;37375;CHIRURGIA MAXILLOFACCIALE;;modulo;350511
8415;14786;ANATOMIA PATOLOGICA (C.I.);;;351761
8415;31;ANATOMIA PATOLOGICA;;modulo;351762
8415;37763;PRINCIPI E METODI IN ANATOMIA PATOLOGICA;;modulo;351763
8415;40078;PSICOLOGIA GENERALE E ANTROPOLOGIA MEDICA (C.I.);;;361035
8415;49335;ANTROPOLOGIA MEDICA;;modulo;361036
8415;90324;LABORATORIO DI PSICOLOGIA GENERALE;;modulo;361037
8415;2207;PSICOLOGIA GENERALE;;modulo;361038
8415;39564;METODOLOGIA CLINICA E SISTEMATICA MEDICO - CHIRURGICA (C.I.);;;361039
8415;36814;CHIRURGIA GENERALE 1;;modulo;361040
8415;37223;MEDICINA INTERNA 1;;modulo;361041
8415;39575;MALATTIE CARDIOVASCOLARI E DELL'APPARATO RESPIRATORIO (C.I.);;;361058
8415;23987;CHIRURGIA CARDIACA;;modulo;361059
8415;160;CHIRURGIA TORACICA;;modulo;361060
8415;3313;CHIRURGIA VASCOLARE;;modulo;361061
8415;2405;FISIOPATOLOGIA RESPIRATORIA;;modulo;361062
8415;8957;MALATTIE CARDIOVASCOLARI;;modulo;361063
8415;6051;PNEUMOLOGIA;;modulo;361064
8415;70660;TIROCINIO DI SEMEIOTICA GENERALE;;;379968
8415;70694;MORFOLOGIA UMANA SPERIMENTALE E MOLECOLARE C.I.;;;380184
8415;70695;VARIAZIONI E ANOMALIE ANATOMICHE: CORRELAZIONI CLINICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/380185;modulo;380185
8415;70696;TOPOGRAFIA DELLA TRASDUZIONE DEL SEGNALE: ASPETTI MOLECOLARI E CLINICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/380186;modulo;380186
8415;70697;CELLULE STAMINALI MESENCHIMALI (MSC): RUOLO NELLA RIGENERAZIONE OSSEA E NEL MICROAMBIENTE TUMORALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/380187;modulo;380187
8415;70698;SALUTE GLOBALE, DETERMINANTI SOCIALI E STRATEGIE DI PRIMARY HEALTH CARE (PHC) C.I;;;380188
8415;70699;LA SALUTE COME PARADIGMA COMPLESSO E I SUOI DETERMINANTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/380189;modulo;380189
8415;70700;I PROCESSI DELLA GLOBALIZZAZIONE COME DETERMINANTI STRUTTURALI DELLA SALUTE E COME FATTORI DELLE ATTUALI DISUGUAGLIANZE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/380190;modulo;380190
8415;70701;PHC COME STRATEGIA DI AZIONE E TRASFORMAZIONE E RUOLO DEI PROFESSIONISTI DELLA SALUTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/380191;modulo;380191
